"","topics","Griffiths2004","CaoJuan2009","Arun2010","Deveaud2014"
"1",100,-1547810.18904119,0.0124929809650172,1998.53705534871,2.57599876591307
"2",99,-1554311.93012347,0.0125803815067984,2004.12215915806,2.58068854754853
"3",98,-1550419.89960302,0.0121582824882477,2019.24128873343,2.59419913744306
"4",97,-1555951.99285714,0.0143606437295928,2032.64969378629,2.58028035492721
"5",96,-1552090.77063078,0.0132856991910326,2038.45780513846,2.59164692302172
"6",95,-1552539.65838072,0.0155372686008544,2064.06941843163,2.58180740471328
"7",94,-1554037.65940934,0.013680617190136,2050.61875308846,2.59889984795999
"8",93,-1547932.27423315,0.0136542907993911,2068.97297885872,2.60425432602848
"9",92,-1547365.20994012,0.0135670887135162,2069.92121119849,2.61373812478318
"10",91,-1551199.94662761,0.0131165778767525,2067.17493325259,2.60782107453568
"11",90,-1564906.10489554,0.0124299078712223,2078.51580639177,2.63108400041513
"12",89,-1564499.45779652,0.013785168197074,2098.07023208369,2.62938234669425
"13",88,-1549954.30001726,0.0136266159240513,2101.23769745098,2.64587427407072
"14",87,-1563105.73990656,0.0128388309728958,2108.55971043411,2.65546778227739
"15",86,-1560793.34760859,0.0139863788816993,2120.44788579114,2.63874457309501
"16",85,-1557299.56406928,0.0139954812828571,2125.39470031046,2.65298628225984
"17",84,-1553674.32755954,0.0149093806341156,2146.7918643583,2.6536446256509
"18",83,-1553820.19723015,0.0135170054893907,2145.68718445891,2.65984504554577
"19",82,-1557825.27038157,0.013322408273692,2156.77381421627,2.67296933409399
"20",81,-1559075.35414363,0.014982073239316,2189.64529458443,2.65999705065063
"21",80,-1556253.59935201,0.0142479245234854,2182.67563786032,2.67059971854728
"22",79,-1557754.68655928,0.0146327844145889,2194.47301216638,2.67025012768228
"23",78,-1553916.34873199,0.0145400244157399,2201.9867201955,2.68339230475009
"24",77,-1563257.74786213,0.014233680572534,2214.2065108417,2.69386392893372
"25",76,-1564238.52319987,0.0151967393469739,2234.7624770406,2.6896429786505
"26",75,-1567869.24701981,0.0163793494309081,2243.68381458084,2.67827496226616
"27",74,-1573864.89408314,0.0164232736906368,2259.95568888455,2.69250898134683
"28",73,-1566356.2780692,0.0138706760731412,2243.55233772293,2.71370072207381
"29",72,-1572931.49968897,0.017301644272003,2284.69688365818,2.70140191654657
"30",71,-1572208.0353099,0.0158726228138523,2288.10110202683,2.703325727446
"31",70,-1568093.66072711,0.0161796644650989,2301.88240220252,2.70598117258591
"32",69,-1573960.52797519,0.0165302074543017,2324.27011020186,2.72908732751321
"33",68,-1575015.305838,0.0161199340395777,2319.36897461271,2.72748841430133
"34",67,-1577968.59773733,0.016496792222537,2336.13773513396,2.72686953886903
"35",66,-1567520.94613919,0.015775545211009,2352.46757836706,2.73680407793771
"36",65,-1573902.13285395,0.016819951979711,2369.91224898014,2.74189596594742
"37",64,-1581982.33264745,0.0167343223647571,2378.94892112399,2.74378293149724
"38",63,-1579170.22075831,0.0174799584950487,2402.29363859814,2.74820285981202
"39",62,-1573818.36861303,0.0201296541670073,2433.03293792302,2.71889349393269
"40",61,-1589194.38972689,0.01932067475134,2421.69695747457,2.75497779003904
"41",60,-1581394.98919193,0.0196232041026533,2441.73884936828,2.75002202822746
"42",59,-1597114.16312407,0.0181467755676103,2441.73815428378,2.76411399232615
"43",58,-1586885.88601387,0.020306807485037,2480.23412542732,2.74925174969639
"44",57,-1594468.85996459,0.0201723650330596,2485.66810756678,2.74001791137269
"45",56,-1591175.20587483,0.0200351517305419,2507.05699517373,2.76581966401486
"46",55,-1600431.14295175,0.0204359830192035,2524.81907405105,2.76699866154851
"47",54,-1602509.02215484,0.0188834529474058,2523.15731774323,2.78215563837011
"48",53,-1601470.27963076,0.0218066289600464,2558.17820304595,2.77227493237967
"49",52,-1602366.0872211,0.0224483975716631,2577.93496913848,2.76412589900168
"50",51,-1613744.83240149,0.0241131650246153,2606.15051031995,2.76811686193553
"51",50,-1608486.78172674,0.0202411756180969,2600.26804617281,2.77926830296218
"52",49,-1615661.79161801,0.0227659585293516,2619.59583066704,2.76680949340563
"53",48,-1619612.79825002,0.0240891686675836,2646.03496465457,2.76377943617921
"54",47,-1620530.78734922,0.0234921121197936,2660.18183898226,2.7806089827071
"55",46,-1630331.9247485,0.0237525360095749,2683.03170786948,2.79638399275313
"56",45,-1623421.35889457,0.0251649195738474,2708.24130390245,2.77282251439989
"57",44,-1641681.89822089,0.0279384062079214,2738.05720805531,2.77032120640304
"58",43,-1645178.88630761,0.0272862328036875,2747.54458905109,2.7702012040178
"59",42,-1642766.17255996,0.0282520388125329,2764.14792824034,2.75693299505642
"60",41,-1644101.90151569,0.0254775928416594,2783.14370607924,2.79093340455987
"61",40,-1646592.70662175,0.0293988238698268,2817.05937812057,2.77947144257167
"62",39,-1658173.10720846,0.0314240314918771,2843.98271090033,2.76582991917048
"63",38,-1648168.12718226,0.0280510592626305,2840.25362443083,2.78236990339659
"64",37,-1667451.46919984,0.032701173465052,2901.6675326259,2.77671376207857
"65",36,-1668811.33303427,0.031394648013045,2917.15774939619,2.78083970618812
"66",35,-1677812.9356922,0.0336375042215098,2938.73831261079,2.77467426343315
"67",34,-1679858.72853981,0.0347962355621085,2973.64170447558,2.76589748060589
"68",33,-1690069.91385667,0.0353714302993199,3000.94047268479,2.7538053417443
"69",32,-1690060.78244781,0.0358404634101182,3020.69864880951,2.75276966500019
"70",31,-1695867.98157299,0.0332442635186144,3038.75869685666,2.76509421717854
"71",30,-1707185.7532219,0.0365641537230861,3072.72293443702,2.75453611690342
"72",29,-1710906.25817791,0.0344018963851242,3094.71243018098,2.79687901808576
"73",28,-1721781.32981782,0.0420369870565842,3153.67260895308,2.73284805080038
"74",27,-1720271.35819692,0.0425698095469298,3180.17368070684,2.74532354863146
"75",26,-1740387.60297159,0.0389802686823373,3197.79524902287,2.76085853821818
"76",25,-1746017.47602018,0.0495092222945622,3263.71180929968,2.70783737987208
"77",24,-1757021.58454095,0.0522784552149812,3307.61722615286,2.71004371539884
"78",23,-1766982.70868855,0.0478368691119812,3325.83226361271,2.72391189669148
"79",22,-1775494.25027083,0.0562524279090628,3378.93625506557,2.68891563025376
"80",21,-1785295.01779446,0.058732440258454,3425.97113915598,2.68216315709484
"81",20,-1786639.04168575,0.0578677641743398,3453.78861536741,2.68293015373571
"82",19,-1812758.96809519,0.0694776503255159,3529.73641336395,2.61342198801721
"83",18,-1818249.49397044,0.0785615180992914,3594.43915834485,2.6171890665771
"84",17,-1829342.86736157,0.0768214746683256,3630.33928230594,2.61029697112766
"85",16,-1843307.69151977,0.0852341535204837,3698.96381501664,2.56195416594596
"86",15,-1856860.75956745,0.0873003003299211,3742.32903974167,2.55268413514401
"87",14,-1869049.02147911,0.0823958279943586,3778.94387568068,2.56560358980617
"88",13,-1888023.30602564,0.0984279351750253,3857.78776310542,2.52197713858949
"89",12,-1904297.92552991,0.127774900218782,3968.09087234128,2.46524301914327
"90",11,-1929989.56743901,0.119099711736272,4034.87554115665,2.41098961478037
"91",10,-1947136.56920219,0.144958417094044,4131.65888181577,2.39525514686874
"92",9,-1976924.60721595,0.148214291161995,4215.91243884986,2.32372662148765
"93",8,-1997873.82174568,0.174332372423618,4329.04235678083,2.31114365525966
"94",7,-2026177.71433938,0.185234096138126,4428.06019167824,2.23404437410904
"95",6,-2057113.33074265,0.219430168902302,4568.74460259359,2.12412288724714
"96",5,-2101825.47286151,0.280198762370181,4740.26924699654,1.94214633173572
"97",4,-2149451.2497467,0.360109062258929,4966.7494425774,1.75730633489654
"98",3,-2199393.1793095,0.383079772244951,5163.0874512344,1.54526723306874
"99",2,-2259389.94579237,0.424334532921112,5462.67328576275,1.42074001565457
