"","topics","Griffiths2004","CaoJuan2009","Arun2010","Deveaud2014"
"61",40,-1678128.9665604,0.0250353840958117,2843.99807668084,2.79070769613646
"62",39,-1673192.96985314,0.0290838651574617,2880.58061581495,2.78027950110482
"63",38,-1682393.37684239,0.0281303083455628,2901.15232334087,2.80285373823889
"64",37,-1685114.51841799,0.0283664859950495,2912.03383974795,2.80495057028347
"65",36,-1691013.48841573,0.0309718420037629,2960.87711622106,2.78362875259055
"66",35,-1696452.95970121,0.028694237321944,2967.11418523955,2.79441724758641
"67",34,-1700184.03976938,0.0336220613556209,3012.55792517793,2.767532969007
"68",33,-1713751.23839089,0.0333916192586386,3042.59202968319,2.77151567360328
"69",32,-1712913.45269358,0.0342799522255384,3063.80577650448,2.77278945834894
"70",31,-1719523.63898894,0.0335312179937293,3081.4301246747,2.77194176769864
"71",30,-1724708.07658746,0.0381286981146964,3130.30684627446,2.74702086173456
"72",29,-1728910.74603525,0.0367476376567608,3155.49571345452,2.77032409464894
"73",28,-1749676.7785936,0.0418192300405149,3203.1804693853,2.77095506835254
"74",27,-1747664.83039181,0.0432617992310894,3224.01935356439,2.74092295337587
"75",26,-1766902.77079338,0.0416981203691792,3243.01760502215,2.74471683116428
"76",25,-1757883.42970772,0.044662294397522,3299.98388693807,2.73708056200835
"77",24,-1788958.85365342,0.0524356551183024,3354.27107765616,2.70216531519407
"78",23,-1789507.77158054,0.0488666723023867,3367.46045775232,2.72134414097177
"79",22,-1798277.84550573,0.0544731366513101,3421.80178735949,2.71297219584358
"80",21,-1808414.10059833,0.0528508669915877,3457.70976947045,2.68812665168245
"81",20,-1825185.36045413,0.0575935589519504,3516.48344473686,2.6903621751233
"82",19,-1831829.7406053,0.0619957780366327,3559.88444843317,2.65796662082996
"83",18,-1843661.69772102,0.0656617747868957,3611.16721506746,2.65525687109026
"84",17,-1855281.42145204,0.0701212839745902,3670.95657696585,2.63807351077609
"85",16,-1872777.25317197,0.0798327031329855,3742.4139158612,2.60126695590393
"86",15,-1890823.14562299,0.0779324189678836,3777.42007382599,2.60979183098385
"87",14,-1901114.84915114,0.0881944409126547,3853.17598407784,2.59008488177868
"88",13,-1925620.34526329,0.0992493288804811,3929.95779626695,2.53033830361051
"89",12,-1940284.33984024,0.111180410622647,4011.95127232291,2.51458879574921
"90",11,-1969104.4541415,0.116968852548402,4081.93277775467,2.489463770108
"91",10,-1985106.39770939,0.132597752454289,4176.62319023284,2.42429140734614
"92",9,-2019371.4490237,0.145503695228596,4273.92875151838,2.35824812255677
"93",8,-2032520.7305451,0.165166277609979,4383.70761825045,2.2597754551845
"94",7,-2065858.81365328,0.220012525652313,4541.21727697817,2.17012572546785
"95",6,-2097256.47185678,0.21316134312505,4633.66680064313,2.10763933537017
"96",5,-2129430.32615888,0.282410620076339,4842.37074822239,1.96629736639214
"97",4,-2181206.6798078,0.340528688981652,5050.40547983199,1.76756221607466
"98",3,-2232340.65185672,0.373461559279145,5252.28043469692,1.56125200765201
"99",2,-2290995.74917453,0.425467003983643,5547.40145102036,1.38892327180854
