"","topics","Griffiths2004","CaoJuan2009","Arun2010","Deveaud2014"
"1",100,-646493.52227817,0.0188193617653267,918.509720260613,2.09165680175823
"2",99,-649860.18288593,0.0186588814331753,914.046852213841,2.1017174138679
"3",98,-648170.587395064,0.0178393979765947,915.343742371433,2.11735412537438
"4",97,-644844.42390827,0.0194186254397052,921.929835794637,2.11792815671701
"5",96,-646406.261739866,0.0186004134422465,924.573214700472,2.12350222216237
"6",95,-642834.62400189,0.0177727508337587,929.534265938548,2.13073315940498
"7",94,-647781.679804952,0.0180745973948108,933.238735857682,2.14508661856176
"8",93,-644862.889594373,0.0179901003801196,940.504705317955,2.13914741073566
"9",92,-646417.217282403,0.0203215422547055,948.251784768675,2.14373320062818
"10",91,-646366.885739008,0.0183979243530264,945.391509010426,2.15786974441419
"11",90,-646387.935987375,0.0182351034189412,950.215145651462,2.16829195222755
"12",89,-644194.171095068,0.0178541536906751,950.599491307042,2.17573225038586
"13",88,-644408.567817944,0.0183268163509638,954.747984576187,2.17552145630607
"14",87,-643108.482218872,0.0183840393338827,963.983772382847,2.1785958647326
"15",86,-644929.035114158,0.0176950963293913,961.938672854542,2.19668529108055
"16",85,-645831.458457914,0.0176847955157306,976.726879156874,2.19801210668786
"17",84,-646041.167627496,0.0201054784123882,985.715837106343,2.18600493754399
"18",83,-641728.234651626,0.0189148538537803,985.475243668359,2.20539421537826
"19",82,-643036.556180395,0.0196915401752239,990.853262926636,2.21289400900487
"20",81,-643045.038649879,0.0198021451356208,995.879190413802,2.21371219669744
"21",80,-642608.456615812,0.0188970847919394,1000.78940113363,2.23004579595051
"22",79,-641721.127970181,0.0197751574808155,1006.34877813656,2.21789629126086
"23",78,-647378.936777291,0.0201456330259328,1017.30966576123,2.23379532548158
"24",77,-649846.949142741,0.0188564926819317,1015.33589761323,2.2430584728763
"25",76,-643812.857872227,0.0208774212932555,1024.58882020537,2.24793325054904
"26",75,-642879.272665734,0.0194658716964145,1030.30871027652,2.26229595564691
"27",74,-645195.468286676,0.0193808888264919,1030.94076562741,2.25680375939817
"28",73,-646050.927112373,0.0203633919908662,1048.3872360084,2.25632097540651
"29",72,-645539.550576312,0.0199225402083697,1051.43867502685,2.27464454512964
"30",71,-643918.615609249,0.0183616039939224,1048.05225256367,2.28293926480082
"31",70,-644344.132996456,0.0201875132707644,1058.48287788836,2.28566282980432
"32",69,-647677.51692499,0.0190884260620408,1058.26659341849,2.29716996502009
"33",68,-644294.605847624,0.0188446769977046,1067.83558738561,2.29037858010823
"34",67,-645335.031811886,0.0228301236091637,1093.47232654633,2.28732017373887
"35",66,-644943.023801282,0.0202592567060104,1085.33819674931,2.31563409707122
"36",65,-641480.617261771,0.0205558921496422,1099.99295590129,2.31749311454329
"37",64,-646656.733276484,0.0214543841665685,1096.81399287435,2.31372630021187
"38",63,-647726.524915856,0.0216591937559938,1114.2084032566,2.31997870800405
"39",62,-646876.742168705,0.0215009347488358,1118.38711791388,2.3203180250376
"40",61,-646494.807384007,0.0221107344719003,1123.11135979294,2.33470027059959
"41",60,-647606.922797449,0.022274523211121,1139.75030211108,2.33745317623078
"42",59,-649233.749100119,0.0224978906970064,1147.62072585773,2.34071456058438
"43",58,-649134.447245928,0.0232990975156678,1153.05162171516,2.34151770910088
"44",57,-648890.420139911,0.0236404676329556,1160.83110159371,2.35899930631551
"45",56,-650594.654382897,0.0216332958890502,1163.62983460892,2.36461739483528
"46",55,-648921.910403487,0.022473252039944,1172.46299552212,2.36353644518794
"47",54,-649628.091396221,0.0246290766638574,1194.56134714855,2.37348707200037
"48",53,-650905.913358974,0.0237269717811262,1190.51527599854,2.3832066334527
"49",52,-652495.395666794,0.0233175004761426,1198.70560883137,2.38877736492567
"50",51,-652457.988522733,0.0236470009122284,1211.7797053774,2.39551929353372
"51",50,-653316.696278065,0.0288095440883675,1227.76391366575,2.37700274725979
"52",49,-655496.66964916,0.0261767196551953,1235.23682434689,2.39582685169565
"53",48,-653399.603159015,0.0248244237442824,1238.97663922977,2.40325567999327
"54",47,-655296.173499538,0.0253506201161871,1247.04071561993,2.40639251615145
"55",46,-654094.561917429,0.0268950469467036,1260.1399157864,2.41877046107438
"56",45,-659565.63378967,0.0293035165570603,1282.28480808304,2.40309033198822
"57",44,-658262.637565674,0.0268940759144503,1285.24752651018,2.43093587364382
"58",43,-659340.376061051,0.0280526368104396,1301.96986159153,2.42927997588232
"59",42,-663108.331691365,0.0287253404823107,1305.60046277981,2.42910980755559
"60",41,-660931.317493414,0.0303548329469776,1320.24306681195,2.4235139149028
"61",40,-663697.046481753,0.0271927537112892,1331.17587566898,2.43333304921308
"62",39,-666937.179742641,0.0291905236252339,1339.61091380676,2.44298126529902
"63",38,-668237.141438627,0.031072757581759,1357.22018575668,2.43159282594891
"64",37,-669358.576979007,0.0303099080530425,1368.82332140089,2.44023501759545
"65",36,-668951.306870427,0.0310916627257152,1384.30338450033,2.44460358458012
"66",35,-670850.665396092,0.0315178030848904,1396.57298053665,2.44818579059647
"67",34,-671105.660323458,0.0337778014728125,1413.85072870104,2.44977491607282
"68",33,-675267.442410211,0.0340626706079397,1429.0530148264,2.45120569316917
"69",32,-677183.797010843,0.0363686449393765,1443.66071678111,2.4602458573004
"70",31,-681402.748814881,0.0348921452012315,1452.80581108436,2.47641945898841
"71",30,-686626.0480958,0.0356765023115632,1474.02920087394,2.45697306925848
"72",29,-684932.906166767,0.0391122009238198,1501.00628019947,2.45448286043169
"73",28,-686559.550334734,0.0373938964003516,1502.79023709218,2.46154494505765
"74",27,-689229.639517067,0.0438717813094006,1534.00259248245,2.45677387361304
"75",26,-696490.424439563,0.0429844628785031,1545.1696336421,2.45342052258719
"76",25,-695795.703417297,0.0448868311513216,1566.83774944894,2.44358828500761
"77",24,-699099.407781019,0.0459624950799551,1593.76942082641,2.4468837286363
"78",23,-699736.799730459,0.0438698083185245,1602.10613561551,2.4570952537186
"79",22,-700651.415040146,0.050919452443612,1636.2233289147,2.4443802516823
"80",21,-706058.111500029,0.0518016028890292,1661.79003975525,2.46158690075787
"81",20,-711271.686469451,0.0519206954344005,1679.90626113244,2.45706322075876
"82",19,-713481.300896273,0.0562052078481786,1713.41524308236,2.43454532228158
"83",18,-717185.738627188,0.0563718970574589,1734.88955228281,2.45258278846364
"84",17,-724017.133833339,0.0583170235152373,1767.83063801239,2.43069405189331
"85",16,-732629.203943588,0.065826842601396,1801.52489883533,2.40996822681852
"86",15,-734379.253362868,0.0697440854697733,1825.28408009299,2.43553301085059
"87",14,-741125.517832275,0.0679325095996098,1856.13254835223,2.40447229379907
"88",13,-744899.643778723,0.0702784006686155,1892.559436585,2.42033121670017
"89",12,-749683.400169718,0.0769766472513584,1930.55396521073,2.40086096761686
"90",11,-759023.020066733,0.0883549237785874,1977.993669857,2.34495870083737
"91",10,-771765.775299459,0.0980223022067027,2032.2845324906,2.34525004793723
"92",9,-776113.473506189,0.10193930089687,2072.83941527376,2.3241215827843
"93",8,-782625.923756026,0.132343407253483,2147.15984291003,2.27528785198598
"94",7,-796677.963345032,0.134218097519462,2199.09524166038,2.20332058154437
"95",6,-804944.136565041,0.155483457694336,2277.07741573398,2.15648881248922
"96",5,-827506.825364685,0.200794595160735,2378.84303586256,2.04212027505821
"97",4,-845267.583324501,0.26755704014733,2503.71538900478,1.83716052183315
"98",3,-866332.768581214,0.337660086248607,2644.56695161783,1.70663420635035
"99",2,-893603.94858499,0.403697985847403,2795.90887711152,1.48030734158857
