"","topics","Griffiths2004","CaoJuan2009","Arun2010","Deveaud2014"
"30",71,-643920.918194342,0.0183059385515385,1047.85048571802,2.28738653339014
"31",70,-644346.43558155,0.0201904124896546,1059.50730736338,2.27508342541369
"32",69,-647679.819510083,0.0194943949094848,1065.24318970104,2.29215436209592
"33",68,-644296.908432717,0.0196155612290381,1067.60307827882,2.29203787647462
"34",67,-645337.334396979,0.0233061447253805,1094.54623648291,2.28901441354773
"35",66,-644945.326386375,0.0198615368724689,1087.0443890762,2.30527747169587
"36",65,-641482.919846864,0.0209920087781576,1102.02524165248,2.30113628677035
"37",64,-646659.035861577,0.0214500224020794,1096.36395737459,2.30936631363368
"38",63,-647728.827500949,0.022187681554527,1114.5976498114,2.32331074704112
"39",62,-646879.044753798,0.0202300690294329,1112.29645664078,2.32947256772206
"40",61,-646497.1099691,0.0214433320689489,1118.82782540251,2.33960626733174
"41",60,-647609.225382542,0.02378468100754,1136.07283594991,2.33769695787931
"42",59,-649236.051685212,0.02591950623131,1154.80690249952,2.33331302071618
"43",58,-649136.749831021,0.0228330658946373,1148.66195442445,2.35069587414274
"44",57,-648892.722725004,0.0236345364682149,1162.90686965789,2.3505635893573
"45",56,-650596.95696799,0.0232805892489653,1165.34216047929,2.36635710589838
"46",55,-648924.21298858,0.0236515252896607,1173.93525156035,2.36412989800677
"47",54,-649630.393981314,0.0233564057778273,1191.0083893904,2.37963400797192
"48",53,-650908.215944067,0.023397941037283,1192.9419982107,2.3763027660147
"49",52,-652497.698251887,0.023604138301806,1198.07261167698,2.38550144522979
"50",51,-652460.291107826,0.0232746999176166,1213.36892459316,2.3930826949972
"51",50,-653318.998863158,0.027287905671441,1226.18779661302,2.37585319267408
"52",49,-655498.972234253,0.0299590189129087,1242.92003778648,2.38279284705437
"53",48,-653401.905744108,0.0251870724110785,1241.15529154705,2.41500319119271
"54",47,-655298.476084631,0.0269629109030088,1254.60268353678,2.38934090116092
"55",46,-654096.864502522,0.0281110943973314,1265.09980385131,2.39360377404027
"56",45,-659567.936374763,0.0274869260082984,1277.56643603728,2.4046416185041
"57",44,-658264.940150768,0.0289458299879108,1289.09119142154,2.41898694576468
"58",43,-659342.678646144,0.0285821088457787,1303.39418933987,2.42428848597205
"59",42,-663110.634276458,0.0293496429223075,1307.32547150703,2.43554218970112
"60",41,-660933.620078507,0.0287405212674948,1319.13525093028,2.43245072705375
"61",40,-663699.349066846,0.0309844696563026,1341.00292320105,2.43528923351428
"62",39,-666939.482327734,0.0292724468920782,1337.23025025635,2.43846172051962
"63",38,-668239.44402372,0.030246178912742,1351.21473075411,2.43757553515259
"64",37,-669360.8795641,0.0311341503441924,1367.98647317586,2.43260731489387
"65",36,-668953.60945552,0.0316348356494207,1385.35206017869,2.44569403851736
"66",35,-670852.967981185,0.0319597626599705,1396.47590895233,2.45743743261377
"67",34,-671107.962908551,0.0349173779548694,1415.46479362963,2.44150580452515
"68",33,-675269.744995304,0.0328235924390467,1427.16726734384,2.45054699576687
"69",32,-677186.099595936,0.0348554144717944,1440.17515791607,2.47224138086276
"70",31,-681405.051399974,0.0359338711173781,1454.49840830996,2.4669847329002
"71",30,-686628.350680893,0.037702794663627,1484.4159412644,2.45178225000852
"72",29,-684935.20875186,0.0397494229481165,1498.79867261588,2.44974894142235
"73",28,-686561.852919827,0.0353935767662659,1496.40329479445,2.4689300451293
"74",27,-689231.94210216,0.0423204631081937,1531.99907713949,2.4565381772833
"75",26,-696492.727024656,0.0430754680685052,1543.64762783488,2.45716196106822
"76",25,-695798.006002391,0.0457479251890105,1569.00861891166,2.45471717221822
"77",24,-699101.710366112,0.0470770278092135,1597.1594449199,2.44650268955682
"78",23,-699739.102315552,0.0452751806699612,1606.20155192668,2.45044124115387
"79",22,-699088.885703836,0.0485155805139652,1631.33228923069,2.44418789651128
"80",21,-706060.414085122,0.0540075048427264,1665.57045653754,2.4415142061317
"81",20,-711273.989054544,0.0543206161890911,1684.177019613,2.42857438114098
"82",19,-713483.603481366,0.0545541429032092,1716.29597822001,2.44301006904713
"83",18,-717188.041212281,0.0598273344507589,1740.61804142417,2.43372956510851
"84",17,-724019.436418432,0.0596421420442027,1770.17809985186,2.43370205145785
"85",16,-732631.506528681,0.0661540092046299,1801.89046078675,2.41145695709509
"86",15,-734381.555947962,0.0696784658097523,1825.13797689214,2.4248689960134
"87",14,-741127.820417369,0.0695390567406877,1857.32477749564,2.43144777815201
"88",13,-744901.946363816,0.0739151132742215,1897.76962249545,2.40284989004129
"89",12,-749685.702754811,0.0786242176453817,1931.19397820258,2.3977685696446
"90",11,-759025.322651826,0.0918215986677612,1977.18277966471,2.34808196034357
"91",10,-771768.077884553,0.0994448927238834,2034.5252886175,2.30228323389429
"92",9,-776115.776091282,0.100841469707089,2072.55680223767,2.33290491064067
"93",8,-782628.226341119,0.136522062115281,2151.26904753913,2.26088827650059
"94",7,-796680.265930125,0.133339497026754,2198.0346684635,2.19550790478977
"95",6,-804946.439150135,0.153429503092466,2275.52331128072,2.18691324737299
"96",5,-826639.406152527,0.233633458165589,2396.01317678964,2.00480349728693
"97",4,-844518.604548476,0.266180722774359,2502.46688489277,1.86455703738339
"98",3,-865773.416389112,0.334986103470747,2643.575754402,1.70117468185011
"99",2,-892784.514615972,0.402587322305413,2795.26466955305,1.51795770488558
